% Model:              kaiguan.mph
% Version:            COMSOL 6.3.0.290
% Date:               Apr 3 2025, 22:05
% Dimension:          3
% Nodes:              78141
% Expressions:        4
% Description:        电场，x 分量, 电场，y 分量, 电场，z 分量, 电场模
% Length unit:        m
% x,y,z,esbe.Ex (V/m) @ freq=50,esbe.Ey (V/m) @ freq=50,esbe.Ez (V/m) @ freq=50,esbe.normE (V/m) @ freq=50
1.3,3.9,2.9,426.78043020163955,1282.1119960281853,-120.1938049129792,1356.6131566153754
1.4,3.9,2.9,447.2728197615535,1247.6291615810533,-126.53279754632081,1331.4060421147979
1.5,3.9,2.9,465.57655635176593,1212.053222705368,-132.92583722293898,1305.1834440783628
1.6,3.9,2.9,481.7004301092095,1175.6089871090405,-139.31355258793405,1278.08452806284
1.7,3.9,2.9,495.6729185653114,1138.5135453886724,-145.6397775353421,1250.2462477580495
1.8,3.9,2.9,507.5401816901317,1100.9741907465364,-151.8521502036558,1221.8020626277876
1.9,3.9,2.9,517.3639216353097,1063.186702578772,-157.90260412087423,1192.8808089404165
2,3.9,2.9,525.2191758139093,1025.3339920372875,-163.74774582252144,1163.60573311226
2.1,3.9,2.9,531.1921055677394,987.5850988190541,-169.3491165800367,1134.0936926521408
2.2,3.9,2.9,535.377834526268,950.0945209498439,-174.6733396068778,1104.454526003841
2.3,3.9,2.9,537.87838147928,913.0018531583396,-179.69215792821797,1074.7905883260385
2.4,3.9,2.9,538.8007228207193,876.43170456804,-184.38237164800353,1045.1964459654043
2.5,3.9,2.9,538.2550099982155,840.493862883448,-188.72568630072828,1015.7587183985182
2.6,3.9,2.9,536.3529584578719,805.2836700314563,-192.70848609990617,986.556053086068
2.7,3.9,2.9,533.2064167051575,770.8825733302483,-196.32154707355392,957.6592162795561
2.8,3.9,2.9,528.9261175428937,737.3588166353459,-199.55970531265712,929.1312815061988
2.9,3.9,2.9,523.6206083631718,704.7682374292792,-202.42149495757917,901.0278972443929
3,3.9,2.9,517.3953534889725,673.1551382877544,-204.90876928621628,873.3976160635982
3.1,3.9,2.9,510.3519988146793,642.5532043334636,-207.0263165570541,846.2822690098865
3.2,3.9,2.9,502.58778716825896,612.986441918719,-208.78148031085686,819.717370992985
3.3,3.9,2.9,494.19511169623274,584.4701176045623,-210.1837918321121,793.7325450969411
3.4,3.9,2.9,485.26119397056107,557.0116803012761,-211.24462056021446,768.3519558648982
3.5,3.9,2.9,475.8678732950207,530.6116530240704,-211.9768465194361,743.5947435395082
3.6,3.9,2.9,466.09149375459003,505.2644839736521,-212.39455736162404,719.4754528907753
3.7,3.9,2.9,456.00287584916055,480.95934950410333,-212.5127714064738,696.0044516157748
3.8,3.9,2.9,445.66736005016423,457.6809039668136,-212.34718711542268,673.1883343803536
3.9,3.9,2.9,435.14491029307044,435.40997343202616,-211.91395872404894,651.0303094481393
4,3.9,2.9,424.49026624738224,414.1241919257609,-211.22949725124386,629.530565569259
4.1,3.9,2.9,413.7531341599613,393.79858012862564,-210.3102957631537,608.6866174333865
4.2,3.9,2.9,402.9784071106269,374.40606751637915,-209.1727775559798,588.493628564474
4.3,3.9,2.9,392.2064066086971,355.9179597286711,-207.83316579623056,568.9447110635707
4.4,3.9,2.9,381.47313855069706,338.3043535732081,-206.30737308732648,550.0312020899349
4.5,3.9,2.9,370.8105576107429,321.5345025402871,-204.6109093938985,531.7429173975128
4.6,3.9,2.9,360.246835110804,305.5771360417692,-202.75880673648572,514.0683825990899
4.7,3.9,2.9,349.80662629337223,290.4007358175845,-200.76555906689185,496.9950431036382
4.8,3.9,2.9,339.51133368177193,275.97377308604507,-198.64507575245716,480.50945386165176
4.9,3.9,2.9,329.379363863566,262.2649100637062,-196.41064714246704,464.5974501660702
5,3.9,2.9,319.42637558127194,249.24316945725423,-194.07492076505196,449.24430080753007
5.1,3.9,2.9,309.6655174800853,236.8780754443701,-191.64988680439262,434.4348448899722
5.2,3.9,2.9,300.10765426576404,225.13976952239432,-189.14687162421774,420.15361359236755
5.3,3.9,2.9,290.7615803870847,213.9991044215543,-186.57653821775153,406.38493812608573
5.4,3.9,2.9,281.63422069088983,203.42771906083613,-183.94889256003364,393.11304509075006
5.5,3.9,2.9,272.73081781077974,193.3980972755553,-181.27329490557287,380.32214037505713
5.6,3.9,2.9,264.05510634162965,183.88361277220986,-178.5584751127892,367.99648268136195
5.7,3.9,2.9,255.6094741132007,174.85856247479535,-175.81255109805977,356.1204476729563
5.8,3.9,2.9,247.39511109465207,166.29819012538496,-173.04304954596142,344.6785836524805
5.9,3.9,2.9,239.4121466248555,158.17870170045194,-170.25692804980832,333.6556595835285
6,3.9,2.9,231.65977576149203,150.4772739147047,-167.46059794358752,323.0367061717441
0,4,2.9,-0.4815612430174383,1443.485684553069,-96.25728071860021,1446.691611056832
0.1,4,2.9,35.53685176212422,1441.8565948747157,-96.52795079225552,1445.520997184415
0.2,4,2.9,71.33532517606182,1437.218440305731,-97.40057844300486,1442.2802939976143
0.3,4,2.9,106.6878155355934,1429.6077408739184,-98.85912403139014,1436.9877205998105
0.4,4,2.9,141.37506703297765,1419.088074481599,-100.88032939486811,1429.67643667135
0.5,4,2.9,175.1878265357612,1405.748816671229,-103.43432578786542,1420.3940192390542
0.6,4,2.9,207.92978390811123,1389.7033665790584,-106.48533120689035,1409.2016775037857
0.7,4,2.9,239.42016493622396,1371.0869292343878,-109.99241483274704,1396.173239328204
0.8,4,2.9,269.4959189368826,1350.053937446411,-113.91030790160448,1381.3939490907114
0.9,4,2.9,298.01345951261476,1326.775204297583,-118.19024235104439,1364.9591195990336
1,4,2.9,324.8499339741422,1301.4348998216772,-122.78080079514893,1346.9726809110723
1.1,4,2.9,349.90401383061055,1274.2274433044945,-127.62876348466352,1327.5456667978337
1.2,4,2.9,373.0962147254561,1245.354396633399,-132.6799396645797,1306.7946759326796
1.3,4,2.9,394.36876868571295,1215.0214352376,-137.87997199813935,1284.8403404624755
1.4,4,2.9,413.68508410514005,1183.4354624337604,-143.17510345356777,1261.8058300728464
1.5,4,2.9,431.02883916706867,1150.801921363043,-148.5128963571783,1237.8154154763868
1.6,4,2.9,446.402762205425,1117.3223469463287,-153.84289343383534,1212.9931116665007
1.7,4,2.9,459.8271576692937,1083.1921889525124,-159.1172108830633,1187.4614182941534
1.8,4,2.9,471.3382388573266,1048.5989267177874,-164.2910541749377,1161.3401719585584
1.9,4,2.9,480.98632848387524,1013.72048644288,-169.32314851830188,1134.7455227699902
2,4,2.9,488.8339856045335,978.7239633802176,-174.17607794932314,1107.7890449478652
2.1,4,2.9,494.9541127656246,943.7646435933143,-178.81652965240028,1080.5769882416291
2.2,4,2.9,499.42809087389423,908.9853133058177,-183.21544326000298,1053.2096735259213
2.3,4,2.9,502.3439817339173,874.5158381609367,-187.34806818949357,1025.7810321081918
2.4,4,2.9,503.79483005241195,840.4729900198531,-191.19393523504743,998.3782843246914
2.5,4,2.9,503.87708853839683,806.960495299955,-194.73675134049245,971.0817492113262
2.6,4,2.9,502.68918204516876,774.0692763492689,-197.96422850929014,943.9647737613941
2.7,4,2.9,500.33021989128304,741.8778560021763,-200.86785903930274,917.0937678110557
2.8,4,2.9,496.8988597953921,710.4528952409312,-203.44264968784478,890.5283291025578
2.9,4,2.9,492.49232233816724,679.8498347106092,-205.6868270538073,864.3214426019678
3,4,2.9,487.20555146347647,650.1136125521366,-207.6015255497657,838.5197385947512
3.1,4,2.9,481.1305140979234,621.2794334306423,-209.19046800207366,813.1637952485087
3.2,4,2.9,474.3556303067992,593.3735665201202,-210.4596473394588,788.2884729633039
3.3,4,2.9,466.9653243197472,566.414153335061,-211.41701617122885,763.9232696691903
3.4,4,2.9,459.039686086895,540.4120094718974,-212.0721894447331,740.0926880601456
3.5,4,2.9,450.6542326479773,515.3714073726597,-212.43616390162867,716.8166074206518
3.6,4,2.9,441.87975844189907,491.29083003176436,-212.52105678189992,694.1106541248784
3.7,4,2.9,432.78226371773474,468.16368806333094,-212.3398651805984,671.9865660521954
3.8,4,2.9,423.4229504180897,445.9789947020985,-211.90624664723805,650.4525470965384
3.9,4,2.9,413.8582752872294,424.7219951296171,-211.23432101514572,629.5136087054293
4,4,2.9,404.14005050129856,404.37474802499,-210.3384930279998,609.1718960266932
4.1,4,2.9,394.31558280787306,384.91665847361105,-209.2332950551206,589.4269968157433
4.2,4,2.9,384.4278429670529,366.32496236896304,-207.93324901449932,570.2762317935485
4.3,4,2.9,374.5156581665277,348.57516324974574,-206.4527465139297,551.714925654218
4.4,4,2.9,364.6139209937319,331.6414231594574,-204.80594614418533,533.7366583940703
4.5,4,2.9,354.753809445162,315.4969096231391,-203.00668679354192,516.3334970544685
4.6,4,2.9,344.9630132981513,300.11410122501786,-201.0684157926662,499.4962083211576
4.7,4,2.9,335.2659629362331,285.465054555523,-199.00413064697784,483.2144526920804
4.8,4,2.9,325.68405739097307,271.52163548794886,-196.82633308097434,467.47696111230965
4.9,4,2.9,316.2358889388677,258.25571785427314,-194.54699411711817,452.2716950875743
5,4,2.9,306.93746208087987,245.6393526261536,-192.17752894680723,437.5859913426712
5.1,4,2.9,297.80240515084074,233.64491068043333,-189.72878041932285,423.40669210570684
5.2,4,2.9,288.84217316711556,222.24520214740153,-187.2110100638224,409.7202620893406
5.3,4,2.9,280.0662408774572,211.4135752119023,-184.6338956508473,396.51289321573955
5.4,4,2.9,271.48228526303274,201.12399706804933,-182.00653437516917,383.77059809673676
5.5,4,2.9,263.096357069321,191.35111952237003,-179.33745078966933,371.479293233619
5.6,4,2.9,254.9130412163903,182.07033150211055,-176.63460863995851,359.6248728395588
5.7,4,2.9,246.93560619951018,173.25780046065051,-173.9054257533299,348.1932741108436
5.8,4,2.9,239.16614281004115,164.8905043884222,-171.15679114351866,337.17053468333694
5.9,4,2.9,231.60569267293204,156.94625584620587,-168.3950835267109,326.5428429144012
6,4,2.9,224.2543672016784,149.4037191517828,-165.6261905207919,316.29658153675905
0,4.1,2.9,-0.4320783001372064,1359.9670579104595,-118.42105015908305,1365.1132298875682
0.1,4.1,2.9,32.674439702964655,1358.4657869378216,-118.639404094763,1364.0279401443572
0.2,4.1,2.9,65.58709106408364,1354.235898889869,-119.36048643221238,1361.0670307070238
0.3,4.1,2.9,98.1053554994262,1347.3089928016552,-120.57062051811499,1356.2460902778678
0.4,4.1,2.9,130.03449903461876,1337.7402746946998,-122.25012602407651,1349.5936821104112
0.5,4.1,2.9,161.18832880279072,1325.6075163431167,-124.37382949265475,1341.150928937631
0.6,4.1,2.9,191.39172196606364,1311.0095801266252,-126.91164281924534,1330.9708770307504
0.7,4.1,2.9,220.482868568049,1294.0645664041508,-129.82919194818305,1319.1176658799914
0.8,4.1,2.9,248.3151797876318,1274.907650659355,-133.08847983580563,1305.6655351535194
0.9,4.1,2.9,274.75882598485464,1253.6886842725537,-136.6485697333817,1290.6977032364323
1,4.1,2.9,299.5581452319481,1230.7472599587552,-139.97800350414354,1274.389164162892
1.1,4.1,2.9,322.90438547680526,1205.8800491194884,-144.04835513607395,1256.6478677982873
1.2,4.1,2.9,344.5854358812433,1179.4598873012505,-148.2947728698175,1237.6817393961405
1.3,4.1,2.9,364.54608686320927,1151.6707160099918,-152.66910871248547,1217.5989258854127
1.4,4.1,2.9,382.74948491744476,1122.69808824252,-157.12333095944018,1196.5098857425994
1.5,4.1,2.9,399.17646857493776,1092.726770892588,-161.61036431258754,1174.5260996429786
1.6,4.1,2.9,413.8246345379109,1061.9385354495862,-166.08486027225672,1151.7588558526054
1.7,4.1,2.9,426.7071785500375,1030.5101727663075,-170.50387452124392,1128.3181305056364
1.8,4.1,2.9,437.8515580323226,998.611758108538,-174.82743288655956,1104.3115781307656
1.9,4.1,2.9,447.2980241297263,966.4051830315627,-179.018973812922,1079.8436429250564
2,4.1,2.9,455.0980697283338,934.042961259162,-183.04566247692787,1055.014796626027
2.1,4.1,2.9,461.31283742594155,901.6673070297927,-186.8785789516328,1029.9209046384647
2.2,4.1,2.9,466.01152762056836,869.4094766253077,-190.49278944430102,1004.6527184810769
2.3,4.1,2.9,469.2698421009426,837.3893572416641,-193.86731494832293,979.2954896926276
2.4,4.1,2.9,471.16849307467703,805.7152821516843,-196.98501525678785,953.9286980664473
2.5,4.1,2.9,471.79180174833425,774.4840473196537,-199.8324080089501,928.6258854028497
2.6,4.1,2.9,471.2264046607618,743.7811022505202,-202.39944234751283,903.4545847894575
2.7,4.1,2.9,469.560080225565,713.6808868167266,-204.67924511330318,878.4763346437398
2.8,4.1,2.9,466.8807025870407,684.2472859673667,-206.66785468614216,853.7467662969204
2.9,4.1,2.9,463.2753251250781,655.5341754057622,-208.36395405664916,829.3157537058975
3,4.1,2.9,458.82939190295554,627.5860333100848,-209.76861095475317,805.2276139215603
3.1,4.1,2.9,453.62607213241483,600.438595739945,-210.88502930176276,781.5213472171091
3.2,4.1,2.9,447.74571037238616,574.1195362933695,-211.71831325517303,758.2309063063849
3.3,4.1,2.9,441.26538366157956,548.6491536423596,-212.27524293668557,735.3854848814378
3.4,4.1,2.9,434.25855603216803,524.041053598269,-212.56405970775347,713.0098167788216
3.5,4.1,2.9,426.7948207306241,500.302815195173,-212.59425858267832,691.1244784241256
3.6,4.1,2.9,418.9397208124192,477.436632827694,-212.37638591654286,669.7461887425761
3.7,4.1,2.9,410.75463939176666,455.43992868085286,-211.92184163656827,648.8881023576525
3.8,4.1,2.9,402.29675153523044,434.30593152543986,-211.24268669511093,628.560093496356
3.9,4.1,2.9,393.6190304400909,414.0242194382023,-210.35145778783556,608.7690294352017
4,4.1,2.9,384.77030103763093,394.58122518013874,-209.26099241648535,589.5190334267256
4.1,4.1,2.9,375.7953344720504,375.9607038786079,-207.98426788100585,570.811737754101
4.2,4.1,2.9,366.7349770510723,358.144163361819,-206.53425767318095,552.646527841621
4.3,4.1,2.9,357.6263073142766,341.1112580331037,-204.92380804630204,535.020778236107
4.4,4.1,2.9,348.50281491462783,324.8401475815132,-203.16553638924222,517.9300808608505
4.5,4.1,2.9,339.3945951527338,309.30782212671727,-201.27175164349734,501.36846535986155
4.6,4.1,2.9,330.32855331512656,294.4903956015793,-199.2543955967485,485.3286107386053
4.7,4.1,2.9,321.3286134823627,280.36336929078857,-197.1250026738103,469.802046996105
4.8,4.1,2.9,312.4159271810628,266.90186747306063,-194.89467497744408,454.7793451241755
4.9,4.1,2.9,303.60907810678066,254.08084706551836,-192.5740688846995,440.2502937661593
5,4.1,2.9,294.9242800649163,241.87528305576393,-190.17338947997894,426.2040609748092
5.1,4.1,2.9,286.37556617655605,230.26033134984687,-187.70238944157825,412.6293398419
5.2,4.1,2.9,277.974968193975,219.21147048753937,-185.17036959149402,399.51447722254227
5.3,4.1,2.9,269.732685406487,208.70462350553782,-182.58617905215976,386.84758527106067
5.4,4.1,2.9,261.6572430612764,198.7162610870687,-179.95821372079843,374.61663597928015
5.5,4.1,2.9,253.75564047788464,189.22348703868192,-177.29441248909654,362.8095393195631
5.6,4.1,2.9,246.0334891292872,180.2041070884576,-174.6022512508414,351.41420592591487
5.7,4.1,2.9,238.4951409467468,171.6366820013111,-171.8887352299762,340.4185955005817
5.8,4.1,2.9,231.14380703824497,163.50056604522626,-169.1603905241334,329.8107523285439
5.9,4.1,2.9,223.98166694660824,155.775931900082,-166.4232560025905,319.57882943966126
6,4.1,2.9,217.00996855592177,148.44378315990843,-163.68287683212537,309.7111030936876
0,4.2,2.9,-0.5645963345549632,1281.716792817374,-136.91817039436796,1289.0092478889426
0.1,4.2,2.9,29.92412552387131,1280.4478121420261,-137.1164246412177,1288.1160533174254
0.2,4.2,2.9,60.23041580904248,1276.6794720977805,-137.7116879529276,1285.497058130917
0.3,4.2,2.9,90.17829230988451,1270.4414465825469,-138.6995235262384,1281.167885729691
0.4,4.2,2.9,119.59670167905847,1261.7839566019015,-140.06985471476173,1275.1555545855076
0.5,4.2,2.9,148.3218070741642,1250.7768703131617,-141.80717276887572,1267.498091522364
0.6,4.2,2.9,176.19910162837436,1237.5084657541636,-143.89085336670814,1258.2439763060538
0.7,4.2,2.9,203.08529847991304,1222.0838935430124,-146.29557208471556,1247.4514322118991
0.8,4.2,2.9,228.84995689467485,1204.6233843200146,-148.99180863418314,1235.1875808400055
0.9,4.2,2.9,253.37681398567292,1185.2602513458658,-151.9464290814708,1221.5274825384017
1,4.2,2.9,276.56480210027644,1164.1387423683757,-155.12333402199056,1206.5530862758947
1.1,4.2,2.9,298.32874258158256,1141.4117966013644,-158.48415867284007,1190.3521145532109
1.2,4.2,2.9,318.5997168500264,1117.2387624744779,-161.9890082465388,1173.016909829145
1.3,4.2,2.9,337.32512521258,1091.7831298258254,-165.59720918227617,1154.6432688761133
1.4,4.2,2.9,354.4684521911163,1065.2103265916842,-169.2680544226332,1135.3292904370746
1.5,4.2,2.9,370.00876424999626,1037.6856250189312,-172.96151955154392,1115.1742595838189
1.6,4.2,2.9,383.93997144895604,1009.3721962483482,-176.6389267662662,1094.277589409825
1.7,4.2,2.9,396.2698886687657,980.4293450840744,-180.2635356290798,1072.7378373326073
1.8,4.2,2.9,407.0191346313842,951.0109491911828,-183.80104332281053,1050.6518095754411
1.9,4.2,2.9,416.2199079977987,921.2641191723174,-187.21998240527,1028.1137635981106
2,4.2,2.9,423.91467946472164,891.3280882816039,-190.49201026428625,1005.2147145759185
2.1,4.2,2.9,430.15483713640936,861.3333332346365,-193.5920909214375,982.0418486603686
2.2,4.2,2.9,434.99931970459215,831.4009209268238,-196.4985758094084,958.6780428050673
2.3,4.2,2.9,438.51326834578776,801.6420700914089,-199.19319504863097,935.2014884555232
2.4,4.2,2.9,440.7667239784977,772.1579121696118,-201.66097415490958,911.6854143782153
2.5,4.2,2.9,441.8333918557796,743.0394320237767,-203.89009283165433,888.1979023032537
2.6,4.2,2.9,441.78949063693574,714.3675666326449,-205.8717025751937,864.8017878190924
2.7,4.2,2.9,440.71269830360006,686.2134385380948,-207.5997184761336,841.5546380287411
2.8,4.2,2.9,438.68120275430135,658.6387004828882,-209.07059819301662,818.5087968082775
2.9,4.2,2.9,435.772860792511,631.6959682618447,-210.28311803530698,795.7114880735413
3,4.2,2.9,432.0644656481859,605.4293201431915,-211.23815285982425,773.2049672554684
3.1,4.2,2.9,427.63112023668396,579.8748431206252,-211.93846345771408,751.0267112239535
3.2,4.2,2.9,422.5457111137482,555.061208540294,-212.3884926096614,729.209637209931
3.3,4.2,2.9,416.87847653646827,531.0102621276686,-212.59416923173512,707.7823418789096
3.4,4.2,2.9,410.69666114329164,507.73761595253006,-212.56271911853435,686.7693526115384
3.5,4.2,2.9,404.06424943020056,485.2532322804864,-212.30248068549167,666.19138422188
3.6,4.2,2.9,397.0417702958099,463.56199146602285,-211.8227246770973,646.0655957263202
3.7,4.2,2.9,389.6861653038602,442.6642379826309,-211.13347781502273,626.4058432615691
3.8,4.2,2.9,382.05071381425114,422.5563003338523,-210.2453515351433,607.2229267080976
3.9,4.2,2.9,374.1850086301763,403.23098194953945,-209.16937803023416,588.5248288671515
4,4.2,2.9,366.1349762047721,384.6780212709731,-207.9168565456274,570.3169470436901
4.1,4.2,2.9,357.9429357015106,366.88452010581705,-206.49921312000868,552.6023175223519
4.2,4.2,2.9,349.64769131527714,349.835340031122,-204.92787667621167,535.3818336624943
4.3,4.2,2.9,341.28465228550544,333.5134671768808,-203.21417360255498,518.6544582156332
4.4,4.2,2.9,332.88597504480435,317.9003461617,-201.36924186206704,502.41743007121323
4.5,4.2,2.9,324.4807220277638,302.9761842928606,-199.4039644126218,486.666465086501
4.6,4.2,2.9,316.0950318821358,288.7202273934431,-197.328920513482,471.395950086237
4.7,4.2,2.9,307.7522962157004,275.1110087821363,-195.1543525039874,456.5991286461369
4.8,4.2,2.9,299.47333857715967,262.1265730092846,-192.8901449847417,442.26827698623896
4.9,4.2,2.9,291.27659207294187,249.7446759517428,-190.54581305968838,428.3948682354233
5,4.2,2.9,283.17827280188453,237.94296280138474,-188.13049639209692,414.96972348172164
5.1,4.2,2.9,275.192547071661,226.69912536620916,-185.65295622022074,401.9831483518927
5.2,4.2,2.9,267.331691072599,215.9910399621608,-183.12157307049642,389.42505430375746
5.3,4.2,2.9,259.6062422701443,205.79688703245722,-180.54434359179527,377.28506429604
5.4,4.2,2.9,252.0251422054472,196.09525351133675,-177.9288756198818,365.55260296256495
5.5,4.2,2.9,244.59587066089932,186.86521886626088,-175.28238119824437,354.2169718192871
5.6,4.2,2.9,237.32457127583803,178.08642571389055,-172.61166779037245,343.26741035551754
5.7,4.2,2.9,230.21616872738423,169.7391359084154,-169.92312830595182,332.69314410689606
5.8,4.2,2.9,223.27447757160917,161.80427303604665,-167.2227308341719,322.4834209928263
5.9,4.2,2.9,216.5023028186023,154.26345230138827,-164.51600914441565,312.6275373451704
6,4.2,2.9,209.90153232823957,147.09899884315655,-161.80805509054858,303.1148551730647
0,4.3,2.9,-0.539001115628551,1208.641292423269,-152.97722847326781,1218.2840788191213
0.1,4.3,2.9,27.54198279818698,1207.4894555496753,-153.13383205563105,1217.4725116404677
0.2,4.3,2.9,55.460845109424696,1204.0636087637727,-153.61638970622994,1215.0897392686136
0.3,4.3,2.9,83.0611926750932,1198.3896244920093,-154.42154810726788,1211.1493996772458
0.4,4.3,2.9,110.19084356338257,1190.5114141373547,-155.54122368647063,1205.6751309794934
0.5,4.3,2.9,136.703787261223,1180.4901688197388,-156.9627687946586,1198.7002439806638
0.6,4.3,2.9,162.46200248702877,1168.4033147306266,-158.66922548267257,1190.2672520240494
0.7,4.3,2.9,187.3370916755082,1154.3432134318268,-160.6396590789493,1180.427270263846
0.8,4.3,2.9,211.21169816383286,1138.4156434849717,-162.84956408164953,1169.2392994139975
0.9,4.3,2.9,233.98068000332944,1120.738104431644,-165.27133483093598,1156.769411532244
1,4.3,2.9,255.55202271479635,1101.4379872780573,-167.874792645654,1143.0898574209216
1.1,4.3,2.9,275.84748180076133,1080.6506572522471,-170.62775944969098,1128.2781166584577
1.2,4.3,2.9,294.80295407934705,1058.5174947256603,-173.49666550424126,1112.41591202
1.3,4.3,2.9,312.36858462522207,1035.1839388998121,-176.44717608482438,1095.5882100338627
1.4,4.3,2.9,328.50862306296835,1010.7975762674407,-179.44481935312228,1077.8822286351765
1.5,4.3,2.9,343.2010489770124,985.506312117896,-182.45559588363994,1059.386471365569
1.6,4.3,2.9,356.4369911445061,959.4566586518813,-185.44654983992064,1040.1898054370229
1.7,4.3,2.9,368.2199690692738,932.792167811496,-188.38628297838704,1020.3805983878075
1.8,4.3,2.9,378.56498784449525,905.6520309485968,-191.24539553732836,1000.0459251940633
1.9,4.3,2.9,387.497518692806,878.1698611910069,-193.99684240340662,979.2708547484737
2,4.3,2.9,395.0523976668793,850.4726680682502,-196.61619825706657,958.1378217409749
2.1,4.3,2.9,401.27267403161227,822.6800278647527,-199.08183105409398,936.7260872997408
2.2,4.3,2.9,406.2084379251189,794.9034474988641,-201.3749885459099,915.1112893517433
2.3,4.3,2.9,409.9156541787995,767.2459146711651,-203.4798070000486,893.3650815748301
2.4,4.3,2.9,412.45502585801273,739.8016227374935,-205.38325444442967,871.5548580363418
2.5,4.3,2.9,413.89090736361925,712.6558553471691,-207.0750224252505,849.7435591231647
2.6,4.3,2.9,414.29028300658445,685.8850134015324,-208.54738045358272,827.9895531324943
2.7,4.3,2.9,413.72182301529347,659.5567653375208,-209.79500621874638,806.3465868817918
2.8,4.3,2.9,412.25502512201024,633.7303010827357,-210.81480259666853,784.863797892753
2.9,4.3,2.9,409.9594463426363,608.4566701763808,-211.6057098773365,763.5857801061917
3,4.3,2.9,406.9040264300719,583.7791853842471,-212.16851888460405,742.5526947083192
3.1,4.3,2.9,403.1565018362303,559.733874510931,-212.50568812918868,721.8004175221187
3.2,4.3,2.9,398.78290691980806,536.3499648718457,-212.6211661051119,701.3607145722806
3.3,4.3,2.9,393.8471576085942,513.6503868742982,-212.52021848731067,681.2614378917827
3.4,4.3,2.9,388.4107117480762,491.6522852255349,-212.20925937146387,661.5267344039265
3.5,4.3,2.9,382.5322998831805,470.36752831246747,-211.69568575932112,642.1772617539527
3.6,4.3,2.9,376.2677201319477,449.80320818772805,-210.9877150802089,623.2304062094803
3.7,4.3,2.9,369.66969099871903,429.96212528715796,-210.09422643210144,604.7004990940898
3.8,4.3,2.9,362.7877563117828,410.8432534641613,-209.02460717705083,586.5990295357426
3.9,4.3,2.9,355.66823683862515,392.44218215364003,-207.78860730469773,568.9348524699757
4,4.3,2.9,348.3542234412107,374.7515334903633,-206.39620440615772,551.7143917245373
4.1,4.3,2.9,340.8856068342658,357.7613530334164,-204.85748208118434,534.941838554164
4.2,4.3,2.9,333.29913909543893,341.4594734232071,-203.18252412787115,518.6193461713394
4.3,4.3,2.9,325.62852208068875,325.83185084999764,-201.3813260151171,502.74722066700235
4.4,4.3,2.9,317.9045178809986,310.8628746649084,-199.4637240560004,487.3241083184465
4.5,4.3,2.9,310.1550764867404,296.5356508281179,-197.43934155930071,472.3471787551202
4.6,4.3,2.9,302.40547596473425,282.83226016946105,-195.31755020779354,457.8123029203094
4.7,4.3,2.9,294.6784707386662,269.7339926343203,-193.10744413311966,443.7142243369672
4.8,4.3,2.9,286.99444400361426,257.22155880335197,-190.81782371112416,430.0467219361399
4.9,4.3,2.9,279.37156087628864,245.27528001278097,-188.45718600962277,416.80276267134735
5,4.3,2.9,271.8259195353064,233.87525837336523,-186.03371904697326,403.9746423141822
5.1,4.3,2.9,264.37169827803825,223.00152790758273,-183.5552974874451,391.5541131634745
5.2,4.3,2.9,257.02129704919696,212.6341879176938,-181.02947801032525,379.5324978403819
5.3,4.3,2.9,249.78547253014688,202.75351958491513,-178.46349324575374,367.90078881766004
5.4,4.3,2.9,242.67346628571556,193.34008670268997,-175.86424378987135,356.6497337852803
5.5,4.3,2.9,235.69312573966977,184.3748213798317,-173.23828833926882,345.76990734663457
5.6,4.3,2.9,228.85101790612828,175.83909551927695,-170.5918323927295,335.2517698518795
5.7,4.3,2.9,222.15253587392203,167.71477888383913,-167.93071625366895,325.08571440889176
5.8,4.3,2.9,215.6019980648539,159.98428459291586,-165.26040324230382,315.2621032824485
5.9,4.3,2.9,209.20274030476662,152.63060293995864,-162.58596911146316,305.7712950176203
6,4.3,2.9,202.95720078895465,145.63732446457038,-159.91209367118955,296.60366371909487
0,4.4,2.9,-0.5180764635211546,1140.2653672658614,-166.43913526255096,1152.3486286433101
0.1,4.4,2.9,25.371573772159955,1139.2177944131843,-166.55999711548156,1151.6089321043085
0.2,4.4,2.9,51.116946287049075,1136.0990603185244,-166.94639533450095,1149.4368690665576
0.3,4.4,2.9,76.57883101416077,1130.9317682209164,-167.59585090635005,1145.8443834010827
0.4,4.4,2.9,101.62162440043332,1123.75438683147,-168.50191363189424,1140.852212763058
0.5,4.4,2.9,126.11501255821747,1114.6206076321218,-169.654295843686,1134.4896101106333
0.6,4.4,2.9,149.93553772052468,1103.598460141141,-171.0390766756243,1126.7939440942566
0.7,4.4,2.9,172.9680139065966,1090.7692099365877,-172.63897056913106,1117.810188421831
0.8,4.4,2.9,195.1067632333611,1076.2260691334945,-174.43365446387565,1107.5903126840515
0.9,4.4,2.9,216.256650583314,1060.0727528108503,-176.40014849948898,1096.1925891758845
1,4.4,2.9,236.33390102572696,1042.4219175248707,-178.51324466830783,1083.6808319022134
1.1,4.4,2.9,255.2666911864858,1023.3935195090621,-180.74597654186437,1070.1235851239398
1.2,4.4,2.9,272.9955124169824,1003.1131304669634,-183.07012103946158,1055.5932794085254
1.3,4.4,2.9,289.47330991228273,981.7102480592855,-185.45672055670593,1040.1653731478684
1.4,4.4,2.9,304.6654076980882,959.3166363501919,-187.87661114409184,1023.9174968917549
1.5,4.4,2.9,318.5492344993072,936.0647287103689,-190.3009404043827,1006.9286166628216
